,gene,logFC,AveExpr,P.Value,FDR
LOC729148,LOC729148,0.0470224122414946,8.74941599209366,0.0253875148531626,0.0708883480592791
MRPS9,MRPS9,0.0470173974575307,8.43712673066469,0.00837662567498599,0.0274756327635712
P704P,P704P,0.0470089830612818,6.2005666822793,0.0184163396264719,0.0539676403875749
C7orf59,C7orf59,-0.0470059174717348,9.485918662798,0.0334067117173352,0.0891269588837705
CLOCK,CLOCK,0.0470054216757906,6.12810460501963,0.00242718582228776,0.00924411894998121
BAZ1B,BAZ1B,0.0469972297746656,8.35712886163261,0.00651799763343193,0.0220279013932507
C3orf25,C3orf25,-0.0469934820762503,5.69554604146097,5.59346635481073e-05,0.000314771289759458
CD69,CD69,-0.0469866224930379,6.72855227817585,0.297230802155758,0.483153265256796
TXNDC14,TXNDC14,0.0469227966300758,9.50739254505284,0.0301761970171438,0.081973198917681
COL9A1,COL9A1,0.0469221276932178,5.38969471752672,0.0726972417619705,0.168164864769026
ALG13,ALG13,-0.0469125180545829,8.09557125473773,0.0840333736200687,0.188176278154366
TTC33,TTC33,-0.0469010472818719,5.83136542836537,0.00301364610917451,0.0111642091104632
TMEM55B,TMEM55B,0.0468993450882919,7.28425859926921,0.00570219441323226,0.0195934296727082
BCAR3,BCAR3,-0.0468907105189754,8.04384633418905,0.220987474969361,0.390876534987523
HNRPUL2,HNRPUL2,-0.0468806728971699,9.15130346485924,0.0161903457902554,0.0482174529095222
CYP26B1,CYP26B1,0.0468642685245696,6.40992478382453,0.175649845871787,0.329832103584179
SLC36A1,SLC36A1,0.0468630828850563,6.08455397334367,0.00416070683509921,0.0148467202313837
HELQ,HELQ,-0.0468550028034615,6.23580868750468,5.28259037216113e-05,0.00029840839657161
NFX1,NFX1,-0.0468430032400261,8.5084567663287,0.0261286926658668,0.0726443308986653
DCP1A,DCP1A,-0.0468401607499831,7.39800241466523,0.00281828001049732,0.0105301493046248
ATP7A,ATP7A,-0.0468320700196609,6.27289231414254,0.00263699804155837,0.00993966630695272
DFFA,DFFA,0.0468074803131471,8.11786809249434,0.0935638327980015,0.204560912889157
VWCE,VWCE,-0.0468047130705107,5.60721880386909,0.000534811096126551,0.00241233941231551
EBF2,EBF2,-0.0468031104336827,5.5184263841499,2.05316296236699e-06,1.51942491095907e-05
SFTPD,SFTPD,-0.0467871791397394,5.97167281718081,0.0727978459239847,0.168335843901951
PRMT10,PRMT10,-0.0467776421119421,6.51434107462158,0.000423254880384497,0.00195888353005688
FHOD1,FHOD1,-0.0467746392236347,7.67274446426174,0.0612985598428525,0.146581996939856
SPSB2,SPSB2,0.0467728773146196,7.0020719890459,0.0384362181726514,0.100027740051542
DCBLD1,DCBLD1,0.0467692591882615,6.53079704196972,0.0745048387011538,0.171215892763045
AP1M1,AP1M1,0.0467625138496707,8.3321326589155,0.0105802905157232,0.0336382569792899
GLYATL2,GLYATL2,0.0467612670475341,6.42812574838083,0.542238514603946,0.714115329214259
CHCHD10,CHCHD10,0.0467546749290848,9.47554613131319,0.108783015769205,0.229694371229242
PIAS4,PIAS4,-0.0467225760058408,9.03224842054497,0.0772366985986922,0.175986942941457
RPS6KA4,RPS6KA4,0.0467126474759833,7.12334946909891,0.0217611427378824,0.062300284724387
FLJ13305,FLJ13305,0.0467016302118364,6.1799951205843,0.0113667781556918,0.03572848467414
LOC644852,LOC644852,-0.0466996126983176,6.59039297061134,0.0836775857101772,0.187579361320095
PRPS2,PRPS2,0.0466861856930549,7.71399500656543,0.0563479434276534,0.136963668637907
NID2,NID2,-0.0466820557784526,5.73149175557546,0.00334786678200935,0.0122122589902446
LOC132241,LOC132241,-0.04665762120522,7.80833310479207,0.0954971991110846,0.207743519983598
CNTN1,CNTN1,-0.0466558397161413,5.84998845698685,0.0894046281227972,0.197608196800589
ITPKB,ITPKB,0.0466534891829562,7.50486960615853,0.0747832642795218,0.171621230896368
DDX19A,DDX19A,0.0466463398839945,7.59536137836821,0.0121259354680714,0.0376879512120863
VPS18,VPS18,-0.0466456109463385,7.37695955590585,0.0117113999289376,0.036618808701935
CYFIP1,CYFIP1,-0.0466332070054715,8.85309733336483,0.031559573219913,0.0850124621167316
DCD,DCD,-0.0466162437981232,6.07070575332214,0.553523037616015,0.722378443763448
ZNF668,ZNF668,0.0466151902289266,8.15729208000019,0.0106192206727885,0.0337195341891893
GNB4,GNB4,0.0465885976681665,6.09021579005255,0.0402884567182948,0.103947349773894
HIP2,HIP2,0.0465692522670497,8.29462527869127,0.0249369366973308,0.0698001818484701
MRPL32,MRPL32,0.0465678472297747,9.09158118213907,0.0286236144048063,0.0784397723446071
PHF21B,PHF21B,-0.0465570753116128,5.509686843135,0.036456888222245,0.0957657617733025
SYT7,SYT7,0.0465470655670718,8.22594391912806,0.348851426814306,0.539229993242361
ZDHHC11,ZDHHC11,-0.0465437014561478,6.87630187199882,0.226748580196183,0.39777575837489
ASB6,ASB6,0.0465315432488171,6.9303658041778,0.0166832749515924,0.0495043119829185
PRNP,PRNP,-0.0465277050456782,7.99550706013912,0.319610995104513,0.508856071883557
LGI2,LGI2,-0.0465198749278585,5.89148417506507,0.00418595400050906,0.0149157129272376
EPB41L3,EPB41L3,-0.046510623958483,7.72190205872028,0.234249038406677,0.407247591740282
RND2,RND2,0.04650365149027,6.54417731021706,0.15578142876456,0.301970333328804
SYDE1,SYDE1,-0.0465032457522934,6.75264253235653,0.0361742983610077,0.0951423268402316
COG5,COG5,-0.0464883371807892,6.86792170330123,0.0203238692507261,0.0586782528561821
ARHGEF15,ARHGEF15,-0.0464825583756273,5.64192685216845,1.86686373998586e-06,1.39382179438778e-05
LOC650526,LOC650526,0.046466627368507,5.64247396831325,3.01779607858062e-06,2.16594479289991e-05
LOC644250,LOC644250,-0.0464532740030253,8.74707872268495,0.25108365732989,0.428169427275819
C5orf44,C5orf44,-0.046445651787037,6.20432718818585,0.0114029910208732,0.0358205276397197
AIF1,AIF1,-0.0464419203698342,7.79133534287599,0.249808004277227,0.426455293808762
SLC9A8,SLC9A8,0.0463959461371233,6.47325263002198,0.0192324216057425,0.0559819467254727
LOC23117,LOC23117,0.0463950016184068,11.4975988179954,0.289941581926559,0.474730414644551
PFKFB1,PFKFB1,0.0463883381142551,5.63347168769519,0.0108648358075073,0.0343995039788753
LPHN1,LPHN1,0.0463809633524431,7.65480298299712,0.164458016534057,0.314147561226712
MMS19L,MMS19L,-0.0463786927170014,8.78889974664858,0.00220083550843832,0.00847415723548261
MRPL53,MRPL53,0.0463769876014222,8.52467425270526,0.0146825504496763,0.0443712724897501
LOC440900,LOC440900,0.0463738431432132,5.75578999258649,0.00166046707395804,0.00662296653625511
SP3,SP3,-0.046366118725455,6.21384000305792,0.0744998160832383,0.171215892763045
RPH3AL,RPH3AL,-0.0463625218584508,6.18454782593051,0.0441718049343574,0.112188291038354
PHLDA2,PHLDA2,0.0463511418986372,6.27684714869754,0.106019836678753,0.225216271449275
NFKBIE,NFKBIE,0.046349560768444,6.62483797213229,0.0236648013283419,0.0668629725907619
ZC3H15,ZC3H15,0.0463477088692612,7.94643836015237,0.0667994120951799,0.156968663220678
ZYG11B,ZYG11B,-0.0463397130332691,8.97081115322943,0.0290946733532666,0.0795319557217695
ZNF418,ZNF418,-0.0463265762885809,5.81476516320701,0.00153955107577747,0.00619158210421074
TLR8,TLR8,0.0463145549022069,6.0666795700624,0.100427496820092,0.215942232676291
PLEKHM1,PLEKHM1,-0.0463086779900655,6.94502858208369,0.00185295534185079,0.00728875831899421
ARHGDIG,ARHGDIG,0.0462923474638497,5.42406429378931,0.000350697541071613,0.00164970192904567
RIMS2,RIMS2,0.0462748165699341,5.68782035895748,0.0890191345269607,0.196894154466611
KCND1,KCND1,-0.04626884896826,5.63695002514933,2.00231436764511e-05,0.00012326595135908
NAP1L4,NAP1L4,-0.0462492542774186,9.7606781753531,0.0324074320637719,0.0868475252090364
SYT6,SYT6,-0.0462475245608333,5.44204014941335,2.59358362703465e-06,1.88888359534729e-05
TRAPPC2P1,TRAPPC2P1,-0.0462474841007941,7.38766231524715,0.0590131802941157,0.141937697822476
VAV2,VAV2,0.0462156304365762,5.90301642604342,0.00292696165572436,0.010884638657225
EXPH5,EXPH5,0.0462115653177793,6.59500289898922,0.0868317304874455,0.193122709753793
GTF2H4,GTF2H4,0.0462014021023746,7.75465240797102,0.0164224892161193,0.0488166086890843
SPATA17,SPATA17,-0.0461991792437781,5.71934811978316,0.0220090689862422,0.0628389307814528
UGT2A3,UGT2A3,-0.0461946232483335,5.39244574738033,0.0444282885051503,0.112737564112647
KLF11,KLF11,0.0461887963912403,8.13447136699549,0.0745801183148149,0.171356565793235
WBP2,WBP2,0.0461840556274548,11.7558406017481,0.06545779325633,0.154550230067449
PRRG4,PRRG4,0.0461807998016006,6.31593408790408,0.0501030247234284,0.124372636792547
HINT1,HINT1,0.0461739730081784,11.9968942653386,0.178135056388942,0.333505840636751
GPR68,GPR68,-0.0461674206565632,6.99692587645674,0.134752192562448,0.270619989966998
CD37,CD37,-0.0461612742592945,6.9054659773509,0.277083131607495,0.460127254093858
ZNF565,ZNF565,-0.0461500003982345,6.47968301082115,0.00863600840485799,0.0281885392725783
PRDM4,PRDM4,0.0461405431022079,7.81132344153848,0.0107122065095392,0.0339763069930417
CCDC148,CCDC148,-0.0461310913808995,5.57314531503649,9.73364150208e-05,0.000518825919743237
FRMD4B,FRMD4B,-0.0461227253171033,5.61271506055261,2.62404014582861e-05,0.000157842834523043
MCCD1,MCCD1,0.0460910833872434,5.59394046634064,0.00427041264139282,0.01517593606382
SIPA1,SIPA1,-0.0460541588351121,8.68563846967057,0.0671572486982649,0.157618668728238
DNAJC13,DNAJC13,0.0460506524321099,7.28004808935208,0.00178048448100667,0.00704155235724035
TSHZ1,TSHZ1,-0.0460407649744578,7.35997384584007,0.0471056618512199,0.11836483451635
GCC2,GCC2,-0.0460310448142227,5.84713476698049,0.000101348897513225,0.000537940245416293
CD247,CD247,0.0460291570635494,7.56630149773215,0.390182796750881,0.580773591151762
SNORD22,SNORD22,0.0460149237652577,5.73018054714174,7.87218585556811e-07,6.31276238920128e-06
PPAPDC1B,PPAPDC1B,-0.0459943632999831,7.5791149966193,0.21016538432656,0.376869943754595
ABCC10,ABCC10,0.0459530103186461,6.31981192911489,0.00177386809803814,0.00701868638288991
RBPJ,RBPJ,0.0459519768964167,7.40776723620104,0.0136870546933379,0.0417126136510664
TDRD9,TDRD9,0.0459299860285706,5.68550691147012,0.0646915948645347,0.153128124905468
OSM,OSM,0.0459282201408177,6.00340778462097,0.0856986894474055,0.191074373608409
ANKK1,ANKK1,-0.0459231366812574,5.45249063728747,2.32313282338234e-05,0.000141326247572437
WDR57,WDR57,0.0459129286850755,8.16177268628398,0.0419725669313218,0.107500905435877
HTRA3,HTRA3,-0.0459082855875603,5.92789944410413,0.0206338715106717,0.0594413606989494
LOC136143,LOC136143,-0.0458685571775372,7.78459687398841,0.0422153288393538,0.108013013788967
EIF2AK3,EIF2AK3,-0.0458664560706616,6.1964098425186,0.0093247747246816,0.0301591500509577
POLR2I,POLR2I,0.0458610071614916,9.86294101339707,0.0150118808946575,0.0452418744726339
OSCAR,OSCAR,0.0458509752985913,6.99545737022499,0.073919912250074,0.170166214640466
DNAJC18,DNAJC18,-0.0458472465391826,5.88151470517097,2.52547567565896e-05,0.000152586870030731
NIF3L1,NIF3L1,0.0458470357422019,9.19959951931919,0.00333210224334369,0.012167068373871
MIPEP,MIPEP,0.0458383712833266,7.56455940561997,0.0925505072531937,0.202856116144881
FLJ45983,FLJ45983,-0.045838044181509,5.52156757466667,7.35827511256071e-05,0.000404344509997128
PRO1853,PRO1853,-0.0458377105468448,6.61414549597792,0.0466359114685811,0.117429960527933
SPATS2,SPATS2,0.0458325010152566,6.70773342896376,0.00645633033549758,0.0218601934913345
PRPF4B,PRPF4B,0.0457943014005785,6.49926814211548,0.00977105892250356,0.031389822296819
TSPAN5,TSPAN5,-0.0457890801635586,7.26784537319412,0.308396701008752,0.496081684855423
SAMD10,SAMD10,0.0457873953894137,5.86372895352319,0.00105868868086667,0.00444107050896316
C9orf68,C9orf68,-0.045751430078825,5.38574938696431,1.2354732074239e-07,1.13690134554015e-06
PRR5,PRR5,0.04574963697715,7.294763721779,0.0334818017896914,0.0892800862012826
ADPRHL1,ADPRHL1,-0.0457437095441839,6.72545639871041,0.111980852432493,0.234677931979309
GPSM1,GPSM1,-0.0457208561656494,8.39227292246306,0.146074342210151,0.287993396786316
EXOSC8,EXOSC8,-0.0457199338621345,8.28752575746947,0.0190116454684283,0.0554194326728588
C7orf10,C7orf10,0.0457129705043966,7.44210986622,0.276150082409557,0.459091550512574
LMO4,LMO4,0.0456969629352992,9.19599485224572,0.347745529218926,0.538282256174687
LOC649169,LOC649169,0.045649072505834,5.80840212733716,0.000106644543374309,0.000563676626911179
FKBP9L,FKBP9L,-0.0456434558874034,9.72180311028343,0.0942778723462276,0.205676423689954
RG9MTD1,RG9MTD1,0.0456378980533885,6.8102193011635,0.109398499162969,0.230601866934339
SLC22A3,SLC22A3,-0.0456262458866807,5.48434970278949,7.20798867985152e-05,0.000396864117012864
GRASP,GRASP,-0.0456099460866802,5.86159390557643,1.87527466300748e-05,0.000115954483329296
NCK1,NCK1,0.0455911309199438,8.61141083059485,0.101876512374263,0.218345140954712
FAM84A,FAM84A,0.0455884291228888,5.38707893031378,1.420215798693e-06,1.08739031684779e-05
DYRK1B,DYRK1B,-0.0455746035568312,6.35221090983216,0.0225450208294625,0.064100730923665
C14orf184,C14orf184,-0.0455610501352846,5.76724827865223,0.0530643984580107,0.130325997303222
HOXB13,HOXB13,0.045558915961962,5.38618388328154,6.72702746084279e-05,0.000372660186170711
DNAJB12,DNAJB12,-0.0455504875423037,6.62364711993495,0.0211291022691093,0.0606767207791791
SLC22A15,SLC22A15,-0.0455394926417007,6.26047244943346,0.0565471371521989,0.13734198287048
WDR7,WDR7,-0.0455345275416701,7.113912652593,0.00390850657951394,0.0140501288099142
ATP6V0A2,ATP6V0A2,0.0455140443408307,7.00919498820531,0.00447405425646002,0.0158304966033623
SLC22A5,SLC22A5,-0.045510111519594,7.32780208015218,0.11394001679196,0.238012647480961
KATNAL2,KATNAL2,0.0455036528672999,6.41277137793113,0.0130496673286097,0.040097988461905
COL11A2,COL11A2,0.0455031864315268,5.46861374563288,0.000190851461668341,0.000954938650331001
EXT2,EXT2,-0.0455000846994553,7.95116828079347,0.0252960408227982,0.0706642141376982
KCNB2,KCNB2,0.0454974970109795,5.47153603376492,4.90232119910173e-05,0.00027867453630225
EPHB1,EPHB1,0.0454894419774376,5.92421718836491,0.0579490452306084,0.139957206771026
ALG9,ALG9,-0.0454848866624652,7.76754924153473,0.0079526602965625,0.026236395182644
HIATL1,HIATL1,0.0454842813991449,7.15484472455033,0.0407398229248515,0.104843849102127
ZNF281,ZNF281,-0.0454795000042225,8.68607807894884,0.173269323607181,0.326699439160087
ERO1LB,ERO1LB,-0.0454766281616032,5.6799447998534,0.00948395087176435,0.0305843170897189
ACADL,ACADL,-0.0454571915597687,5.41982180643727,0.0106088246301736,0.0336992480193931
KRT6B,KRT6B,0.0454481702047161,7.35288680519585,0.623754874460027,0.774185180206512
PPIG,PPIG,-0.0454352487516254,7.54728959003963,0.0265742057224449,0.0736718749413012
LOC201725,LOC201725,0.045423041810314,5.96722189850234,0.0022458444429515,0.00862508199220285
FSD1,FSD1,0.0454215566688483,5.38784699930341,0.00135099942195301,0.00550881096121392
ZNF442,ZNF442,-0.0454191929298257,6.06041102101602,0.00152387940461195,0.00613344441920075
IL18R1,IL18R1,-0.0454178412525438,6.08572532910289,0.0381971505350575,0.099569922886798
LOC730996,LOC730996,-0.0454176508228825,6.52189355463194,0.109414315332331,0.230601866934339
C4orf23,C4orf23,-0.0454105705089109,5.91349787696714,2.913295008207e-05,0.00017358669453719
ACTL6B,ACTL6B,-0.0453986153288302,5.51943068756584,0.0230689228406741,0.065406022187517
CD83,CD83,0.0453942670840087,7.88557395136324,0.19748938048846,0.359938021309267
AIM1,AIM1,0.0453710666896235,6.16388824820034,0.0148983317846645,0.04492650182447
ZNF800,ZNF800,-0.0453705329918022,7.3693814309203,0.00983094406399137,0.0315500644760685
LOC153684,LOC153684,-0.0453683262879316,6.15020624113095,0.0120691112818169,0.0375483462100971
IL6,IL6,-0.0453637214930395,6.10743487657048,0.245882795595263,0.421895610914596
TDRD7,TDRD7,-0.0453443484991707,8.00781015145613,0.0218609412810806,0.0625150562955228
PTPN6,PTPN6,-0.0453436307063661,8.45815230747264,0.0867593043744378,0.193012674670046
CRNKL1,CRNKL1,0.0453399346221623,6.497083143693,0.0150799091600199,0.0453872522415869
APOF,APOF,-0.0453331295111698,5.58903705205896,0.0126619259935893,0.0391224824208537
ANXA2,ANXA2,0.0453105232798437,8.75479914225452,0.309712028997886,0.497638052834766
LOC389901,LOC389901,0.0452956442538588,5.88566271657635,4.99522241421569e-05,0.000283635991595394
PAFAH2,PAFAH2,-0.0452868488920251,7.02843840509056,0.0272884989644853,0.0753457646794391
CACNG4,CACNG4,0.0452826129252231,5.43746951745545,2.09277656184912e-06,1.54692549376881e-05
GOLPH3,GOLPH3,0.045274186514632,9.08991809381552,0.0578036849361241,0.13972630050432
CXorf40A,CXorf40A,0.0452720685474168,8.40805054991931,0.0916508094009471,0.201409124701412
BFSP1,BFSP1,0.0452635302729536,5.52642314490143,8.47008363318489e-05,0.000458533138662567
DHPS,DHPS,0.0452624768554704,8.31375812891391,0.0483063113770191,0.120756205253611
UROS,UROS,-0.0452553849957044,9.84876087442823,0.0362766975729346,0.0953619387694066
SF3B14,SF3B14,0.0452456844630904,8.17016403878073,0.212810114152074,0.380521196387308
NUDT6,NUDT6,0.0452387771497423,6.33060998162968,0.0268059725380048,0.0741839705121528
TBC1D3B,TBC1D3B,0.0452329374362964,6.56557490910506,0.131141243482128,0.265034950778428
SCYL1,SCYL1,0.0452328971604773,8.16230900686059,0.0252161466819056,0.0704644382466898
APBB1IP,APBB1IP,-0.0452192417188123,7.86321794148617,0.168053134229212,0.319250336621577
HCN3,HCN3,0.0451631363580858,6.27942378934178,0.0271117965383645,0.0749152686823503
TREM1,TREM1,0.0451526539468664,5.7011238345156,0.00317191263758447,0.0116529797613195
LOC653147,LOC653147,0.0451444563075771,6.93448900642473,0.0811405863088194,0.182932503252806
DHX38,DHX38,0.045139919657059,6.62607616148399,0.0055278996929756,0.0190756895256469
SPG7,SPG7,-0.0451368211182789,9.24886155321672,0.0828552573159364,0.186099753522653
GCLC,GCLC,-0.0451280219145905,6.84331604848822,0.0622399126374895,0.148425041688116
PCP2,PCP2,-0.0451272616787998,5.79999423762592,0.0153543618447787,0.046091194426242
GLT25D2,GLT25D2,-0.0451060724636693,5.62406673970305,0.00295197869589026,0.0109663552554734
LOC728481,LOC728481,-0.0451008340309093,11.2528724716507,0.318423693068853,0.50759464986358
LOC440934,LOC440934,0.0451002628415715,5.48743243606421,0.000186820467165141,0.000937558533049965
FKRP,FKRP,-0.045098919233071,6.65024147183976,0.00697839826578727,0.0234017056293076
MAEL,MAEL,0.0450885776772414,5.43358872691495,0.109234388897039,0.230318860266986
DYSF,DYSF,0.0450804923242481,7.04921723528968,0.110394932753273,0.232164335069988
FAM83F,FAM83F,0.0450725946233679,5.80376464428891,0.00021539996572433,0.0010638430570269
LOC641849,LOC641849,-0.0450680496061442,6.27113540742557,0.148496896597317,0.291471229079368
ACTR1B,ACTR1B,-0.045052165852472,7.78866696909691,0.00249404053646967,0.00946729681824507
LOC729196,LOC729196,0.0450354381122486,5.65393988168477,2.30362641640513e-06,1.68794328298195e-05
LIN7B,LIN7B,0.0450311856115547,6.68836336929778,0.0273957837016299,0.0756088864702679
ASPRV1,ASPRV1,-0.0450236545545602,5.81427926942614,0.000746070069307552,0.00325075228125923
MKI67IP,MKI67IP,0.04501045742155,8.74493595577974,0.0341040637510195,0.0906875167838542
RFESD,RFESD,0.0450056457476147,6.19576623936969,0.00996009951801103,0.0319077321448104
ITIH2,ITIH2,-0.0450018518853981,5.43357486432276,0.00112910210139034,0.0046935224606814
